OFFICIAL DRAW FOR STETTLER, AB
Performance: 1. Friday 10 @ 6:30PM
Performance: 2. Saturday 11 @ 6:30PM
Performance: 3. Friday 10 @ 1:00PM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
STEER WRESTLING|CP3004C| 9. COWIE JESS (PERF # 1)|CRA|
STEER WRESTLING|R328140C| 10. WALKER DUSTIN (PERF # 1)|CPRA|
STEER WRESTLING||PERFORMANCE: 2||
STEER WRESTLING|| ||
STEER WRESTLING|7419| 1. WHEELER GEORGE (PERF # 2)|DAVIDSON SK|
STEER WRESTLING|R10751C| 2. KNITTIG LORNE (PERF # 2)|CPRA|
STEER WRESTLING|5957C| 3. HANTELMAN CHAD (PERF # 2)|KYLE, SK|
STEER WRESTLING|5483C| 4. PORTER DEVON (PERF # 2)|SOLSGIRTH, MB|
STEER WRESTLING|7169C| 5. BRIGDEN AVERY (PERF # 2)|SOURIS, MB|
STEER WRESTLING|6098C| 6. TOBER DANIEL (PERF # 2)|OXBOW SK|
STEER WRESTLING|5942C| 7. SIGFUSSON SCOTT (PERF # 2)|DAVIDSON, SK|
STEER WRESTLING|1705C| 8. MARCENKO ZANE (PERF # 2)|ROCKGLEN, SK|
STEER WRESTLING|1561C| 9. LOEPPKY TJ (PERF # 2)|CENTRAL BUTTE, SK|
STEER WRESTLING|6645C| 10. KLOVANSKY KAL (PERF # 2)|QU'APPELLE, SK|
STEER WRESTLING|R11011| 11. MAILER MATTHEW (PERF # 2)|CPRA|
STEER WRESTLING|R328720| 12. RICHARDSON MATTHEW (PERF # 2)|CPRA|
STEER WRESTLING||PERFORMANCE: 3||
STEER WRESTLING|| ||
STEER WRESTLING|5328C| 1. HARDEN JOSH (PERF # 3)|BIG VALLEY, AB|
STEER WRESTLING|R110627| 2. GRANT MORGAN (PERF # 3)|CPRA|
STEER WRESTLING|LOC6558| 3. BRANDON QUINTON (PERF # 3)|STL|
STEER WRESTLING|6047C| 4. KULBACKI BRYCE (PERF # 3)|RED WILLOW, AB|
STEER WRESTLING|R8008| 5. NICHOLSON DUSTIN (PERF # 3)|LRA|
STEER WRESTLING|3636C| 6. MCPHEE BRIAN (PERF # 3)|HANLEY SK|
STEER WRESTLING|7520| 7. CLARY MATTHEW (PERF # 3)|SPRUCE GROVE, AB|
STEER WRESTLING|R26936| 8. CASSIDY CURTIS (PERF # 3)|CPRA|
STEER WRESTLING|R28371| 9. MCINTYRE DEAN (PERF # 3)|CPRA|
STEER WRESTLING|3956C| 10. HARDEN JEREMY  (PERF # 3)|CASTOR, AB|
STEER WRESTLING|R331765| 11. LILLYMAN CASEY (PERF # 3)|CPRA|
STEER WRESTLING|6101C| 12. TRAUTMAN MICHAEL (PERF # 3)|LETHBRIDGE AB|
STEER WRESTLING|C6956C| 13. MINUE ARLAN (PERF # 3)|CRA|
