OFFICIAL DRAW FOR COUTTS, AB
Performance: 1. Saturday 18 @ 
Performance: 2. Sunday 19 @ 1:00PM
Performance: 3. Saturday 18 @ 
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
TEAM ROPING|3956C| 10. HARDEN JEREMY (H) (PERF # 3)|CASTOR, AB|
TEAM ROPING|5328C|    HARDEN JOSH(F) (PERF # 3)|BIG VALLEY, AB|
TEAM ROPING|6545C| 11. LEHMANN ASHTON(F) (PERF # 3)|MAYFAIR, SK|
TEAM ROPING|7373C|    ELLIS ORRIN(H) (PERF # 3)|IRON RIVER, AB|
TEAM ROPING|6645C| 12. KLOVANSKY KAL(F) (PERF # 3)|QU'APPELLE, SK|
TEAM ROPING|2246C|    ELLIS MARK(H) (PERF # 3)|SONNINGDALE, SK|
TEAM ROPING|5942C| 13. SIGFUSSON SCOTT(H) (PERF # 3)|DAVIDSON, SK|
TEAM ROPING|3813C|    GOMERSALL JIM-BOB(F) (PERF # 3)|MOOSE JAW SK|
TEAM ROPING|7253C| 14. MCLEOD TEE(H) (PERF # 3)|WALDECK, SK|
TEAM ROPING|2244C|    MCLEOD SCOTT(F) (PERF # 3)|WALDECK SK|
TEAM ROPING|6510C| 15. MCLEOD TUFTIN(H) (PERF # 3)|WALDECK, SK|
TEAM ROPING|6857C|    MCLEOD TYCE(F) (PERF # 3)|WALDECK, SK|
TEAM ROPING|L7450C| 16. ELLIS KATELYN(H) (PERF # 3)|SONNINGDALE, SK|
TEAM ROPING|6699C|    JONES TANNER(F) (PERF # 3)|MAPLE CREEK, SK|
TEAM ROPING|3880C| 17. KMITA TYLER(F) (PERF # 3)|WEYBURN SK|
TEAM ROPING|3777C|    FISHER KIRK(H) (PERF # 3)|MOOSE JAW, SK|
TEAM ROPING|C2449C| 18. SMYTH BERNIE(F) (PERF # 3)|CRA|
TEAM ROPING|C2540C|    SMYTH CLINT(H) (PERF # 3)|CRA|
JUNIOR STEER RIDING||PERFORMANCE: 1||
JUNIOR STEER RIDING|| ||
JUNIOR STEER RIDING|J7314C| 1. SKENE TYLER (PERF # 1)|PRINCE ALBERT, SK|C001 
JUNIOR STEER RIDING|J7481| 2. SKENE TANNER (PERF # 1)|PRINCE ALBERT, SK|C002 
JUNIOR STEER RIDING|J7262C| 3. GOODING JONATHAN (PERF # 1)|PILOT BUTTE, SK|C003 
JUNIOR STEER RIDING|J7485| 4. DOLGOPOL KOLE (PERF # 1)|IRVINE, AB|C004 
JUNIOR STEER RIDING|J7471| 5. OUELLETTE LANDEN (PERF # 1)|LASHBURN, SK|C005 
JUNIOR STEER RIDING|J7470| 6. OUELLETTE HAYDEN (PERF # 1)|LASHBURN, SK|C006 
JUNIOR STEER RIDING|J7313C| 7. HOFMANN TRAYDEN (PERF # 1)|SCANDIA AB|C007 
JUNIOR STEER RIDING|J6941C| 8. KORNFELD COLT (PERF # 1)|VAL MARIE, SK|C008 
JUNIOR STEER RIDING|C2913C| 9. FERGUSON TY (PERF # 1)|CRA|C009 
JUNIOR STEER RIDING||PERFORMANCE: 2||
JUNIOR STEER RIDING|| ||
